"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-04-01 ~ 2025-04-28"
"실거래구분 : 오피스텔(전월세)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)"
"1649","부산광역시 강서구 명지동","3599-3","3599","0003","명지국제신도시 삼정그린코아 더베스트","월세","29.2500","202504","25","500","42","4","2019"," ","202506~202706","갱신","-","500","42"
"1650","부산광역시 강서구 명지동","3432-3","3432","0003","부산명지 대방디엠시티 센텀오션2차","월세","28.4600","202504","25","500","50","19","2021","명지국제6로 107","202506~202706","신규","-","",""
"1651","부산광역시 강서구 명지동","3605-3","3605","0003","오션퍼스트","전세","59.9600","202504","25","24,000","0","15","2024","명지국제6로 90","202504~202704","신규","-","",""
"1652","부산광역시 강서구 명지동","3432-5","3432","0005","부산명지 대방디엠시티 센텀오션1차","월세","22.1900","202504","25","500","42","12","2021","명지국제6로 99","202506~202606","신규","-","",""
"1653","부산광역시 강서구 명지동","3432-5","3432","0005","부산명지 대방디엠시티 센텀오션1차","월세","22.2300","202504","25","500","45","3","2021","명지국제6로 99","202506~202606","신규","-","",""
"1654","부산광역시 강서구 명지동","3432-3","3432","0003","부산명지 대방디엠시티 센텀오션2차","월세","28.4600","202504","25","500","50","14","2021","명지국제6로 107","202506~202606","갱신","-","500","50"
"1655","부산광역시 강서구 명지동","3605-3","3605","0003","오션퍼스트","전세","59.9600","202504","25","22,200","0","4","2024","명지국제6로 90","202505~202705","신규","-","",""
"1656","부산광역시 강서구 명지동","3432-5","3432","0005","부산명지 대방디엠시티 센텀오션1차","전세","27.2000","202504","25","9,500","0","6","2021","명지국제6로 99","202506~202706","신규","-","",""
"1657","부산광역시 강서구 명지동","3432-3","3432","0003","부산명지 대방디엠시티 센텀오션2차","월세","22.7900","202504","25","2,000","39","19","2021","명지국제6로 107","202504~202604","신규","-","",""
"1658","부산광역시 강서구 명지동","3604-2","3604","0002","부산 명지 제나우스 블루오션 오피스텔","월세","24.5600","202504","25","500","45","9","2020","명지국제2로 16","202506~202606","갱신","-","500","45"
"1659","부산광역시 강서구 명지동","3229-26","3229","0026","명지 삼정그린코아 웨스트","월세","23.6200","202504","25","300","37","19","2015","명지오션시티9로 50","202505~202605","신규","-","",""
"1660","경기도 고양시 덕양구 도내동","951-1","0951","0001","가림타워 오피스텔","월세","29.9900","202504","25","1,000","66","7","2022","권율대로 504","202505~202605","신규","-","",""
"1661","경기도 고양시 덕양구 도내동","950","0950","0000","원흥퍼스트푸르지오시티","전세","29.7500","202504","25","15,500","0","20","2021"," ","202507~202707","갱신","사용","15,500","0"
"1662","경기도 수원시 영통구 이의동","1256-1","1256","0001","테라스힐","월세","21.3500","202504","25","10,000","20","7","2016"," ","202505~202705","신규","-","",""
"1663","경기도 수원시 영통구 이의동","1256-4","1256","0004","U-city","월세","21.9300","202504","25","500","60","4","2018","대학3로4번길 7","202505~202605","신규","-","",""
"1664","경기도 수원시 영통구 이의동","1351-1","1351","0001","광교데시앙루브","월세","29.4500","202504","25","14,300","20","14","2012","광교로 114","202505~202705","신규","-","",""
"1665","대구광역시 수성구 두산동","87-2","0087","0002","수성 헤센 더테라스","월세","54.9300","202504","25","500","75","24","2020","청수로24길 59","202504~202604","신규","-","",""
"1666","대구광역시 수성구 두산동","742-3","0742","0003","수성 르하임","월세","78.3300","202504","25","1,000","90","3","2022","용학로25안길 15-13","202505~202605","신규","-","",""
"1667","부산광역시 금정구 구서동","86-73","0086","0073","구서1차 봄여름가을겨울","전세","61.8100","202504","25","19,000","0","19","2023","수림로50번길 190","202506~202706","신규","-","",""
"1668","부산광역시 금정구 구서동","177-10","0177","0010","골든하이츠","월세","29.7700","202504","25","1,000","43","12","2020","중앙대로 1936-1","202504~202604","신규","-","",""
"1669","경기도 고양시 덕양구 동산동","368-2","0368","0002","e편한세상 시티 삼송2차","월세","57.9200","202504","25","13,000","100","24","2019","덕수천2로 150","202505~202705","신규","-","",""
"1670","경기도 고양시 덕양구 동산동","368-2","0368","0002","e편한세상 시티 삼송2차","전세","82.7600","202504","25","40,000","0","6","2019","덕수천2로 150","202505~202705","신규","-","",""
"1671","경기도 고양시 덕양구 동산동","368","0368","0000","e편한세상 시티 삼송3차","전세","75.9300","202504","25","28,000","0","20","2019","동송로 23-28","202506~202706","갱신","-","26,000","0"
"1672","경기도 고양시 덕양구 동산동","367","0367","0000","아이엠 삼송","월세","40.3800","202504","25","5,000","95","26","2020","동송로 23-50","202504~202604","갱신","-","5,000","91"
"1673","경기도 고양시 덕양구 동산동","367","0367","0000","아이엠 삼송","월세","84.0100","202504","25","52,268","4","5","2020","동송로 23-50","202504~202604","갱신","-","52,268","0"
"1674","경기도 고양시 덕양구 동산동","369","0369","0000","이편한세상시티삼송","전세","54.3200","202504","25","25,670","0","25","2018","동송로 33","202506~202512","갱신","-","25,670","0"
"1675","경기도 고양시 일산동구 장항동","745","0745","0000","코오롱레이크폴리스-lll","월세","69.5300","202504","25","1,000","110","5","2004","고봉로 20-26","202504~202604","신규","-","",""
"1676","부산광역시 사하구 장림동","325-89","0325","0089","참편한 누리아띠","월세","29.9900","202504","25","5,500","9","8","2013","장림로196번길 28","202504~202704","신규","-","",""
"1677","부산광역시 사하구 신평동","146-27","0146","0027","더베스트뷰","월세","68.5700","202504","25","1,200","72","9","2024","다대로130번안길 1","202504~202604","신규","-","",""
"1678","경기도 고양시 일산동구 장항동","727-1","0727","0001","일산쌍용플래티넘오피스텔","월세","39.9300","202504","25","500","65","15","2004","중앙로 1347","202505~202605","신규","-","",""
"1679","경기도 고양시 덕양구 화정동","965","0965","0000","오벨리스크","월세","30.5900","202504","25","500","55","11","2003","화정로 65","202504~202604","신규","-","",""
"1680","경기도 고양시 덕양구 행신동","758-1","0758","0001","송악모노빌","월세","18.0000","202504","25","500","35","7","2002","용현로 21","202504~202604","신규","-","",""
"1681","경기도 고양시 덕양구 행신동","758-1","0758","0001","송악모노빌","월세","18.0000","202504","25","500","35","4","2002","용현로 21","202505~202605","신규","-","",""
"1682","부산광역시 사하구 하단동","492-19","0492","0019","린다프레스티지","월세","19.7900","202504","25","3,000","27","6","2021","낙동대로516번길 41","202504~202602","신규","-","",""
"1683","부산광역시 사하구 하단동","521-5","0521","0005","한라리치스파티움","전세","59.7700","202504","25","14,000","0","2","2016","낙동남로1361번길 12","202505~202705","신규","-","",""
"1684","부산광역시 사하구 하단동","887-7","0887","0007","헤를리치","월세","39.0900","202504","25","2,000","55","12","2017","낙동남로1347번길 29","202504~202604","신규","-","",""
"1685","경기도 수원시 영통구 원천동","605","0605","0000","더샵 광교레이크시티","월세","82.8500","202504","25","3,500","250","16","2022","광교호수공원로 20","202506~202706","신규","-","",""
"1686","경기도 부천시 원미구 중동","1106","1106","0000","위브더스테이트","월세","99.0100","202504","25","3,000","190","23","2007"," 190","202506~202706","신규","-","",""
"1687","경기도 부천시 원미구 중동","1148-2","1148","0002","중동대우마이빌Ⅱ","월세","32.0800","202504","25","1,000","57","15","2004"," 270","202504~202604","신규","-","",""
"1688","경기도 부천시 원미구 중동","1162-2","1162","0002","제이클래스중동","월세","24.5800","202504","25","12,800","10","9","2019"," 11","202505~202705","갱신","사용","13,000","8"
"1689","경기도 고양시 일산동구 장항동","778","0778","0000","일산 우림보보카운티 I","월세","21.9600","202504","25","500","40","4","2003","무궁화로 40","202505~202605","신규","-","",""
"1690","경기도 고양시 덕양구 덕은동","712","0712","0000","힐스테이트 에코 덕은","월세","18.8700","202504","25","500","66","4","2023"," ","202505~202605","갱신","-","500","63"
"1691","경기도 고양시 덕양구 덕은동","712","0712","0000","힐스테이트 에코 덕은","월세","18.8700","202504","25","1,000","82","13","2023"," ","202505~202605","신규","-","",""
"1692","경기도 고양시 덕양구 덕은동","712","0712","0000","힐스테이트 에코 덕은","전세","18.8700","202504","25","13,650","0","13","2023"," ","202505~202705","갱신","사용","13,000","0"
"1693","경기도 부천시 원미구 중동","1162-2","1162","0002","제이클래스중동","월세","46.0900","202504","25","2,000","110","14","2019"," 11","202504~202604","신규","-","",""
"1694","경기도 고양시 덕양구 향동동","410","0410","0000","현대테라타워 향동","월세","29.4800","202504","25","1,000","95","11","2024","향기로 182","202505~202705","신규","-","",""
"1695","인천광역시 서구 청라동","96-9","0096","0009","리베라움 더레이크 플러스","전세","21.7000","202504","25","9,950","0","23","2022","청라대로 131","202504~202704","갱신","-","9,500","0"
"1696","인천광역시 서구 청라동","96-9","0096","0009","리베라움 더레이크 플러스","전세","21.7000","202504","25","8,400","0","5","2022","청라대로 131","202505~202705","갱신","-","8,000","0"
"1697","인천광역시 서구 청라동","96-8","0096","0008","리베라움 더레이크","전세","51.5800","202504","25","21,000","0","12","2021","청라대로 127","202505~202705","신규","-","",""
"1698","인천광역시 서구 청라동","96-8","0096","0008","리베라움 더레이크","전세","51.5800","202504","25","21,000","0","12","2021","청라대로 127","202506~202706","신규","-","",""
"1699","인천광역시 서구 청라동","156-1","0156","0001","청라센트럴에일린의뜰","전세","55.2400","202504","25","19,950","0","14","2018","청라커낼로 300","202505~202605","갱신","사용","19,000","0"
"1700","인천광역시 서구 청라동","156-1","0156","0001","청라센트럴에일린의뜰","전세","45.4500","202504","25","16,800","0","5","2018","청라커낼로 300","202505~202705","갱신","사용","16,000","0"
"1701","인천광역시 서구 청라동","159-1","0159","0001","청라 롯데캐슬","전세","58.5700","202504","25","18,400","0","46","2013","청라커낼로 252","202504~202704","갱신","사용","20,000","0"
"1702","인천광역시 서구 청라동","159-1","0159","0001","청라 롯데캐슬","전세","85.4300","202504","25","23,000","0","18","2013","청라커낼로 252","202505~202705","신규","-","",""
"1703","인천광역시 서구 청라동","153-3","0153","0003","크리스탈뷰 2차","월세","25.2600","202504","25","500","50","13","2019","크리스탈로74번길 17","202505~202605","갱신","-","500","50"
"1704","인천광역시 서구 청라동","157-10","0157","0010","현대썬앤빌 더 테라스","월세","32.1800","202504","25","1,000","80","17","2019","청라커낼로288번길 26","202504~202604","신규","-","",""
"1705","인천광역시 서구 청라동","167-29","0167","0029","청라 디오스텔","월세","19.5700","202504","25","500","45","3","2018","청라에메랄드로76번길 7","202504~202604","신규","-","",""
"1706","인천광역시 서구 청라동","96-21","0096","0021","인천청라 골드클래스1차 오피스텔","월세","29.9900","202504","25","5,000","42","21","2021","청라한내로72번길 7-31","202506~202606","갱신","-","5,000","40"
"1707","인천광역시 서구 청라동","96-7","0096","0007","청라 레이크 봄","월세","25.1500","202504","25","500","54","11","2020","청라한내로100번길 8-28","202504~202604","신규","-","",""
"1708","인천광역시 서구 청라동","4-20","0004","0020","청라국제도시역 푸르지오시티","전세","20.6800","202504","25","11,000","0","28","2023"," ","202505~202705","신규","-","",""
"1709","경기도 고양시 일산동구 장항동","746","0746","0000","우인아크리움빌II","월세","33.7400","202504","25","1,000","50","14","2004","무궁화로 7-63","202505~202605","신규","-","",""
"1710","인천광역시 서구 청라동","4-20","0004","0020","청라국제도시역 푸르지오시티","전세","20.6800","202504","25","12,000","0","24","2023"," ","202506~202706","신규","-","",""
"1711","부산광역시 사하구 괴정동","322-1","0322","0001","대티역스마트더블유인공지능","전세","29.7800","202504","25","11,000","0","8","2019","낙동대로 137","202506~202706","신규","-","",""
"1712","대구광역시 달서구 두류동","150-3","0150","0003","두류역 아이작큐브 오피스텔","월세","50.9900","202504","25","1,000","73","21","2018","달구벌대로 1770","202504~202704","신규","-","",""
"1713","경기도 용인시 기흥구 중동","1110-5","1110","0005","동백 토브하우스","월세","52.3800","202504","25","2,000","94","5","2023","동백죽전대로527번길 100-11","202505~202605","갱신","-","2,000","90"
"1714","대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","월세","28.3100","202504","25","1,000","40","3","2014"," ","202505~202705","신규","-","",""
"1715","부산광역시 해운대구 좌동","1475-2","1475","0002","투모로우 오피스텔","월세","27.4100","202504","25","3,000","35","14","2017"," ","202504~202704","신규","-","",""
"1716","부산광역시 해운대구 좌동","1476-4","1476","0004","파크브라이언오피스텔","월세","29.7000","202504","25","500","43","17","2011","해운대로774번길 33","202504~202604","신규","-","",""
"1717","부산광역시 해운대구 좌동","1459-2","1459","0002","파밀리에 펄시티","월세","24.9000","202504","25","500","40","15","2014","해운대로 789","202504~202604","신규","-","",""
"1718","부산광역시 해운대구 좌동","1459-2","1459","0002","파밀리에 펄시티","전세","26.3700","202504","25","6,000","0","7","2014","해운대로 789","202505~202705","신규","-","",""
"1719","인천광역시 남동구 구월동","1456","1456","0000","이토타워/꼬르띨레오피스텔","월세","31.1400","202504","25","500","50","8","2004","예술로 138","202506~202606","신규","-","",""
"1720","전북특별자치도 전주시 덕진구 장동","1111","1111","0000","대방 디엠시티","월세","20.7800","202504","25","500","46","18","2020"," 77","202504~202604","신규","-","",""
"1721","경기도 부천시 소사구 심곡본동","527","0527","0000","케이씨씨엠파이어타워","전세","71.6100","202504","25","20,400","0","9","2006"," 175","202505~202705","갱신","사용","20,000","0"
"1722","인천광역시 남동구 구월동","1129-22","1129","0022","노빌리안 名品","전세","31.5900","202504","25","5,850","0","13","2003","미래로 13","202504~202704","갱신","-","6,300","0"
"1723","경기도 고양시 일산동구 장항동","733","0733","0000","한강세이프빌오피스텔","월세","22.5400","202504","25","2,000","37","7","2003","무궁화로 43-15","202505~202705","신규","-","",""
"1724","경기도 고양시 일산동구 장항동","1758-1","1758","0001","일산 한류월드 유보라 더 스마트","전세","23.7200","202504","25","15,750","0","29","2020","태극로 11","202504~202704","갱신","사용","15,000","0"
"1725","경기도 고양시 일산동구 장항동","854-1","0854","0001","양우드라마시티","전세","33.9700","202504","25","8,400","0","6","2003","백마로213번길 36","202507~202707","신규","-","",""
"1726","경기도 수원시 권선구 세류동","1158-13","1158","0013","청년나래/세류1","월세","27.7300","202504","25","3,510","13","7","2024","정조로388번길 7-10","202412~202706","갱신","-","200","32"
"1727","경기도 고양시 일산동구 장항동","854-1","0854","0001","양우드라마시티","월세","33.9700","202504","25","1,000","50","2","2003","백마로213번길 36","202505~202605","신규","-","",""
"1728","경기도 고양시 일산동구 장항동","753","0753","0000","청원레이크빌","월세","34.2700","202504","25","500","60","12","1999","중앙로1275번길 86-23","202505~202604","신규","-","",""
"1729","인천광역시 남동구 구월동","1141-7","1141","0007","하이비젼오피스텔","월세","26.2800","202504","25","500","35","5","2002","남동대로777번길 18","202504~202604","신규","-","",""
"1730","경기도 화성시 송동","725-4","0725","0004","더샵 동탄센텀폴리스 1단지","월세","34.1100","202504","25","1,000","104","8","2022","동탄대로5길 15","202506~202605","신규","-","",""
"1731","경기도 화성시 송동","694","0694","0000","동탄린스트라우스더레이크","전세","84.9500","202504","25","35,000","0","3","2019"," ","202505~202705","신규","-","",""
"1732","경기도 수원시 권선구 세류동","1158-13","1158","0013","청년나래/세류1","월세","28.3100","202504","25","3,510","13","6","2024","정조로388번길 7-10","202412~202706","갱신","-","200","32"
"1733","서울특별시 성동구 옥수동","475","0475","0000","한남 더 리버 오피스텔","전세","27.0100","202504","25","15,750","0","12","2004","독서당로 166","202505~202705","갱신","-","15,000","0"
"1734","경기도 성남시 중원구 여수동","185","0185","0000","베스티안","전세","23.3800","202504","25","17,460","0","10","2019","성남대로 989","202505~202705","갱신","-","17,640","0"
"1735","경기도 성남시 중원구 여수동","185","0185","0000","베스티안","월세","29.9100","202504","25","1,000","76","3","2019","성남대로 989","202505~202605","신규","-","",""
"1736","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.0400","202504","25","1,700","57","2","2017","광명로 89","202505~202605","신규","-","",""
"1737","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.3900","202504","25","1,000","70","10","2017","광명로 89","202506~202606","갱신","-","1,000","70"
"1738","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","월세","25.0000","202504","25","15,200","15","13","2019","광명로 103","202506~202706","신규","-","",""
"1739","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","전세","23.5400","202504","25","12,705","0","6","2017","광명로 89","202505~202605","갱신","-","11,530","0"
"1740","대구광역시 수성구 범어동","177-3","0177","0003","마크팰리스 범어","월세","29.8000","202504","25","500","53","11","2017","동대구로 336","202504~202604","신규","-","",""
"1741","경기도 부천시 원미구 중동","1300","1300","0000","센트럴파크 푸르지오","월세","68.3600","202504","25","4,000","145","11","2020"," 181","202506~202706","신규","-","",""
"1742","경기도 부천시 원미구 중동","1146-5","1146","0005","센트럴파크리움","월세","26.6500","202504","25","10,000","20","5","2017"," ","202506~202706","신규","-","",""
"1743","서울특별시 종로구 숭인동","310","0310","0000","종로대우디오빌","전세","29.6500","202504","25","16,000","0","7","2004","종로 344","202505~202705","갱신","사용","16,000","0"
"1744","서울특별시 종로구 숭인동","1367","1367","0000","경일오피스텔","월세","37.0100","202504","25","3,000","75","9","2005","난계로 259","202504~202604","신규","-","",""
"1745","경기도 고양시 일산동구 장항동","753","0753","0000","청원레이크빌","월세","35.1000","202504","25","500","60","10","1999","중앙로1275번길 86-23","202505~202605","신규","-","",""
"1746","경기도 고양시 일산동구 장항동","753","0753","0000","청원레이크빌","월세","35.1000","202504","25","500","60","10","1999","중앙로1275번길 86-23","202505~202605","신규","-","",""
"1747","광주광역시 서구 농성동","417-18","0417","0018","골든힐스타워","전세","24.3800","202504","25","5,200","0","2","2015","죽봉대로78번길 10","202505~202705","신규","-","",""
"1748","서울특별시 중구 충무로5가","36-2","0036","0002","충무로엘크루메트로시티2","월세","37.0700","202504","25","1,000","120","3","2016","퇴계로49길 14","202505~202704","신규","-","",""
"1749","광주광역시 서구 농성동","417-18","0417","0018","골든힐스타워","전세","24.3800","202504","25","5,200","0","2","2015","죽봉대로78번길 10","202505~202705","신규","-","",""
"1750","경기도 안양시 동안구 호계동","959-20","0959","0020","루미에르","전세","74.3600","202504","25","28,000","0","16","2017","경수대로539번길 4","202507~202707","신규","-","",""
"1751","부산광역시 해운대구 우동","643-1","0643","0001","한양수자인 마린 오피스텔","월세","26.1700","202504","25","300","47","10","2013","해운대로570번길 17","202504~202604","신규","-","",""
"1752","부산광역시 해운대구 우동","587-2","0587","0002","해운대 U-시티오피스텔","월세","24.1500","202504","25","500","50","27","2018","중동1로17번길 15-11","202505~202605","신규","-","",""
"1753","서울특별시 중구 충무로3가","49","0049","0000","엘크루 메트로시티","월세","26.6500","202504","25","1,000","100","12","2013","충무로 13","202505~202605","신규","-","",""
"1754","부산광역시 해운대구 우동","777","0777","0000","해운대 한신 휴플러스","월세","59.2100","202504","25","2,000","90","36","2014","해운대로 550","202505~202605","신규","-","",""
"1755","경기도 안양시 동안구 관양동","1588-14","1588","0014","힐스테이트 평촌역 더 퍼스트","전세","79.0800","202504","25","46,000","0","12","2019","부림로169번길 41","202506~202706","갱신","사용","46,000","0"
"1756","경기도 안양시 동안구 관양동","1725-1","1725","0001","스마트프라자","월세","20.9600","202504","25","1,000","64","5","2013","동편로 6","202505~202605","갱신","-","1,000","61"
"1757","광주광역시 서구 쌍촌동","968-3","0968","0003","에드가리움 2차","월세","27.3600","202504","25","3,000","30","7","2016","상무민주로 10","202505~202604","신규","-","",""
"1758","광주광역시 서구 풍암동","1106-1","1106","0001","캐슬온리뷰","전세","31.0600","202504","25","9,500","0","10","2018","회재로 1050","202506~202707","신규","-","",""
"1759","광주광역시 남구 주월동","1328","1328","0000","남구주월 골드클래스 어반시티","전세","65.0900","202504","25","17,500","0","7","2021"," ","202506~202708","신규","-","",""
"1760","충청북도 청주시 서원구 성화동","454","0454","0000","어웰빌리지","전세","59.6200","202504","25","10,000","0","5","2015"," ","202507~202707","신규","-","",""
"1761","경상남도 창원시 의창구 중동","784-1","0784","0001","어반브릭스","월세","38.5700","202504","25","1,000","90","17","2019","중동중앙로 47","202505~202605","신규","-","",""
"1762","광주광역시 북구 각화동","594","0594","0000","힐스테이트 각화","월세","24.1300","202504","25","500","38","9","2018","군왕로 295","-","-","-","",""
"1763","서울특별시 용산구 원효로3가","43-1","0043","0001","금강프라임 타워","전세","39.9500","202504","25","31,500","0","10","2021","원효로 151","202505~202705","갱신","사용","30,000","10"
"1764","경기도 용인시 처인구 역북동","745","0745","0000","용인역북 THE 럭스나인","월세","23.9800","202504","25","500","64","5","2019","명지로 24","202505~202605","갱신","사용","500","61"
"1765","광주광역시 북구 양산동","1155","1155","0000","양산 명지써밋 주상복합","전세","79.1500","202504","25","23,000","0","26","2024"," ","202505~202705","신규","-","",""
"1766","부산광역시 북구 덕천동","348-2","0348","0002","유니다로얄","월세","33.8300","202504","25","5,000","30","8","2017","기찰로 3","202504~202604","신규","-","",""
"1767","부산광역시 북구 화명동","2274-1","2274","0001","덕진 상뜨레-뷰 앙코르","월세","24.5200","202504","25","300","33","4","2004","학사로 140","202505~202604","신규","-","",""
"1768","서울특별시 용산구 문배동","24-4","0024","0004","용산큐브","월세","17.4600","202504","25","1,000","75","11","2013","백범로90길 12","202505~202705","신규","-","",""
"1769","부산광역시 북구 금곡동","1192","1192","0000","트윈파크","월세","50.0100","202504","25","16,500","13","2","2020","금곡대로430번길 30","202504~202704","갱신","-","18,000","0"
"1770","서울특별시 용산구 한강로2가","2-8","0002","0008","한강로벽산메가트리움","월세","30.3500","202504","25","5,000","90","4","2005","한강대로43길 8","202505~202705","신규","-","",""
"1771","서울특별시 용산구 한강로2가","420","0420","0000","용산푸르지오써밋","월세","40.3900","202504","25","2,000","220","26","2017"," ","202504~202704","신규","-","",""
"1772","서울특별시 성동구 상왕십리동","750","0750","0000","노블리안","월세","30.8100","202504","25","13,500","20","5","2003","왕십리로 390","202505~202605","갱신","-","12,000","20"
"1773","부산광역시 남구 대연동","384-26","0384","0026","벽산e-솔렌스힐","월세","22.5800","202504","25","1,000","40","19","2015"," ","-","-","-","",""
"1774","대구광역시 북구 침산동","1767","1767","0000","더샵 프리미엘","월세","84.8300","202504","25","500","110","8","2024","침산로32길 20","202504~202604","신규","-","",""
"1775","부산광역시 남구 대연동","384-26","0384","0026","벽산e-솔렌스힐","월세","22.5800","202504","25","1,000","40","19","2015"," ","202504~202604","신규","-","",""
"1776","경기도 수원시 권선구 금곡동","1118-3","1118","0003","커낼파크","전세","32.7400","202504","25","14,000","0","10","2020","금곡로196번길 15","202505~202705","신규","-","",""
"1777","경기도 수원시 권선구 금곡동","1115-3","1115","0003","로얄팰리스3차","전세","49.2500","202504","25","18,000","0","4","2019","금곡로 229","202505~202712","갱신","사용","18,000","0"
"1778","경기도 수원시 권선구 금곡동","1115-3","1115","0003","로얄팰리스3차","전세","49.2500","202504","25","18,000","0","4","2019","금곡로 229","202505~202712","신규","-","",""
"1779","경기도 수원시 권선구 금곡동","1115-2","1115","0002","로얄팰리스 2차","월세","50.5700","202504","25","1,000","73","6","2018","금곡로 235","202506~202606","신규","-","",""
"1780","광주광역시 광산구 쌍암동","694-106","0694","0106","쌍암동 미르채 리버파크 오피스텔","전세","23.7400","202504","25","10,000","0","16","2021","월계로 235-8","202505~202705","신규","-","",""
"1781","서울특별시 성동구 도선동","2-1","0002","0001","TOWER 275","전세","20.2600","202504","25","24,100","0","13","2023","고산자로 275","202505~202705","갱신","사용","23,000","0"
"1782","서울특별시 성동구 도선동","101","0101","0000","소미골드라인","전세","32.5800","202504","25","29,500","0","4","2021"," ","202506~202706","갱신","-","28,500","0"
"1783","부산광역시 동래구 온천동","180-14","0180","0014","온천장역 삼정그린코아 더시티","전세","21.2700","202504","25","10,000","0","6","2021","중앙대로1473번길 24","202506~202706","신규","-","",""
"1784","서울특별시 성동구 성수동2가","277-37","0277","0037","성원상떼뷰오피스텔","월세","28.0800","202504","25","1,000","75","11","2003","아차산로15길 10","202505~202604","신규","-","",""
"1785","경상남도 양산시 물금읍 범어리","2715-29","2715","0029","다인 로얄팰리스 물금3차","월세","47.5400","202504","25","500","60","11","2020"," ","202505~202705","신규","-","",""
"1786","경상남도 양산시 물금읍 범어리","772-4","0772","0004","에버리치 오피스텔","월세","34.0400","202504","25","1,000","60","7","2018","동중2길 6-27","202503~202603","신규","-","",""
"1787","서울특별시 성동구 용답동","229-2","0229","0002","k-타워","월세","25.6600","202504","25","1,000","90","7","2021","천호대로 384","202505~202605","신규","-","",""
"1788","서울특별시 성동구 용답동","238-12","0238","0012","서희스타힐스리버파크","월세","21.9000","202504","25","12,300","15","4","2016","가람길 287","202505~202705","신규","-","",""
"1789","대전광역시 서구 둔산동","1417","1417","0000","둔산 더 리치빌","월세","36.4500","202504","25","500","45","8","2004","둔산중로 40","202506~202605","신규","-","",""
"1790","서울특별시 광진구 중곡동","190-3","0190","0003","위너스텔","월세","20.3500","202504","25","500","54","6","2003","동일로 418","202504~202604","신규","-","",""
"1791","경상남도 김해시 진영읍 여래리","969-1","0969","0001","진영Good프라임City오피스텔","월세","20.6900","202504","25","500","45","9","2018","본산로 15-17","202504~202604","신규","-","",""
"1792","대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","월세","23.9900","202504","25","500","50","23","2014","온천로 45","202504~202604","신규","-","",""
"1793","대전광역시 유성구 봉명동","445-4","0445","0004","리베라 아이누리2 도시형생활주택","월세","26.7800","202504","25","500","40","3","2013","온천로 26","202505~202604","신규","-","",""
"1794","대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","월세","52.1500","202504","25","1,000","85","10","2014","온천로 45","202504~202604","신규","-","",""
"1795","대전광역시 유성구 봉명동","550-9","0550","0009","K-town","월세","32.9100","202504","25","500","45","5","2015","계룡로105번길 24","202505~202605","신규","-","",""
"1796","서울특별시 광진구 구의동","251-34","0251","0034","신도브래뉴오피스텔","월세","31.2000","202504","25","1,000","75","10","2003","자양로 138","202505~202705","신규","-","",""
"1797","전라남도 무안군 삼향읍 남악리","1475","1475","0000","남악도휘에드가7차오피스텔","월세","28.5000","202504","25","300","34","17","2015","후광대로 324","202504~202604","신규","-","",""
"1798","대전광역시 유성구 도룡동","4-6","0004","0006","스마트시티","전세","105.9600","202504","25","18,000","0","6","2008","엑스포로123번길 65-38","202505~202705","신규","-","",""
"1799","대전광역시 유성구 도룡동","4-9","0004","0009","도룡 하우스디","월세","35.7600","202504","25","1,000","75","5","2019","엑스포로151번길 19","202504~202604","신규","-","",""
"1800","부산광역시 부산진구 범전동","381-12","0381","0012","더포레오피스텔","월세","29.9700","202504","25","500","80","9","2025","중앙대로 841","202504~202604","신규","-","",""
"1801","울산광역시 중구 학성동","480","0480","0000","빌리브울산","월세","64.5000","202504","25","7,000","36","18","2021","구교로 59","202506~202706","갱신","-","7,000","35"
"1802","울산광역시 중구 학성동","480","0480","0000","빌리브울산","월세","55.4200","202504","25","6,300","24","10","2021","구교로 59","202506~202706","갱신","-","6,300","23"
