"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-01-31"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"656","서울특별시 노원구 공릉동","513-6","0513","0006","로얄팰리스","58.0400","30.0730","202401","29","31,504","4","법인","법인","2022","동일로184길 13-8","-","직거래","-","24.01.31"
"657","서울특별시 노원구 공릉동","513-6","0513","0006","로얄팰리스","52.9200","27.4200","202401","29","31,504","5","법인","법인","2022","동일로184길 13-8","-","직거래","-","24.01.31"
"658","서울특별시 노원구 공릉동","513-6","0513","0006","로얄팰리스","58.1900","30.1510","202401","29","31,504","3","법인","법인","2022","동일로184길 13-8","-","직거래","-","24.01.31"
"659","인천광역시 연수구 청학동","541-5","0541","0005","성두맨션","47.6000","33.2468","202401","29","7,100","-1","개인","개인","1996","계림로35번길 42","20240402","중개거래","인천 연수구","-"
"660","부산광역시 남구 용호동","372-1","0372","0001","삼월(가-라동)","40.9600","32.7250","202401","29","29,000","1","개인","개인","1981","동명로157번길 45","-","중개거래","부산 연제구","24.02.29"
"661","경기도 고양시 덕양구 행신동","205-1","0205","0001","윤성빌","49.4400","33.0500","202401","29","17,360","4","개인","개인","2011","행신로279번길 76","-","직거래","-","24.02.08"
"662","경기도 고양시 덕양구 행신동","205-1","0205","0001","윤성빌","21.3600","14.2800","202401","29","7,560","4","개인","개인","2011","행신로279번길 76","-","직거래","-","24.02.08"
"663","경기도 고양시 덕양구 행신동","205-1","0205","0001","윤성빌","14.3000","9.5600","202401","29","5,068","4","개인","개인","2011","행신로279번길 76","-","직거래","-","24.02.08"
"664","경기도 고양시 덕양구 행신동","205-1","0205","0001","윤성빌","14.9800","10.0100","202401","29","5,306","4","개인","개인","2011","행신로279번길 76","-","직거래","-","24.02.08"
"665","경기도 고양시 덕양구 행신동","205-1","0205","0001","윤성빌","16.4300","10.9800","202401","29","5,796","4","개인","개인","2011","행신로279번길 76","-","직거래","-","24.02.08"
"666","경기도 고양시 덕양구 행신동","205-1","0205","0001","윤성빌","18.5100","12.3700","202401","29","6,566","4","개인","개인","2011","행신로279번길 76","-","직거래","-","24.02.08"
"667","부산광역시 기장군 기장읍 교리","333-14","0333","0014","화이트파크1","55.5700","32.7100","202401","29","11,000","5","개인","개인","2013","차성로404번길 39","-","중개거래","부산 기장군","24.03.27"
"668","경기도 포천시 어룡동","257-4","0257","0004","목화타운(A,B동)","60.2700","66.6000","202401","29","7,300","2","개인","개인","1997","어룡길 37","-","중개거래","경기 포천시","24.02.29"
"669","경상북도 영주시 가흥동","1907-1","1907","0001","청운리더스A동","68.2200","84.6500","202401","29","16,700","2","개인","개인","2013","대학로163번길 22-3","-","중개거래","경북 영주시","24.03.18"
"670","인천광역시 서구 심곡동","322-8","0322","0008","성창에이스타운(322-8)","44.3500","32.4967","202401","29","6,500","1","개인","개인","1995","승학로271번길 26","-","중개거래","인천 서구","24.02.29"
"671","경기도 남양주시 진접읍 장현리","347-14","0347","0014","장현빌라(나)","45.3600","34.9000","202401","29","8,000","2","개인","개인","1986","장현천로24번길 10-10","-","중개거래","경기 남양주시","24.02.29"
"672","경기도 의정부시 가능동","707-16","0707","0016","흥선빌리지","67.2900","34.8667","202401","29","35,500","2","개인","개인","2022","직곡로7번길 30","-","직거래","-","24.02.23"
"673","전라남도 광양시 금호동","684","0684","0000","목련빌라","58.0500","142.4199","202401","29","5,400","1","법인","개인","1988","금호로 244","-","중개거래","전남 광양시","24.02.15"
"674","제주특별자치도 서귀포시 토평동","1394","1394","0000","토평동이도빌리지","69.5800","51.5748","202401","29","18,850","3","개인","개인","2016","토상로20번길 14","-","중개거래","제주 서귀포시","24.02.19"
"675","경상북도 경주시 성건동","640-5","0640","0005","북부상가(다,라)동","45.0100","29.6990","202401","29","3,500","5","개인","개인","1988","금성로386번길 5","-","중개거래","경북 경주시","24.02.05"
"676","경기도 안산시 단원구 와동","784-7","0784","0007","지담하이츠빌","77.2050","37.4900","202401","29","13,500","1","개인","개인","2004","와동공원로9안길 18","-","중개거래","경기 안산시단원구","24.03.19"
"677","부산광역시 남구 대연동","987-2","0987","0002","성산나래","34.5600","21.7400","202401","29","9,950","3","개인","개인","2011","유엔평화로22번길 18","-","중개거래","부산 남구","24.02.19"
"678","충청남도 천안시 동남구 신부동","386-6","0386","0006","한양빌라(라)","43.3800","27.9000","202401","29","4,900","1","개인","개인","1990","먹거리7길 10","-","중개거래","충남 천안시동남구","24.02.06"
"679","울산광역시 중구 동동","427-3","0427","0003","오성강변빌라","77.3700","46.0000","202401","29","10,700","4","개인","개인","1997","산전2길 14","-","중개거래","울산 중구","24.02.22"
"680","서울특별시 강동구 길동","402-19","0402","0019","아미캐슬","44.0100","25.2500","202401","29","51,000","5","개인","개인","2022","양재대로112길 84","-","중개거래","서울 강동구","24.02.26"
"681","경기도 광주시 능평동","361-14","0361","0014","쉬스마일(203동)","79.2600","92.2500","202401","29","29,000","1","개인","개인","2012","대명대길 18-22","-","중개거래","경기 광주시","24.03.22"
"682","인천광역시 중구 율목동","245-22","0245","0022","석진빌라103동","45.4800","16.6556","202401","29","6,000","4","개인","개인","1996","율목로 22-1","-","중개거래","인천 중구","24.02.06"
"683","서울특별시 구로구 고척동","241-48","0241","0048","한양빌","54.0600","42.4600","202401","29","45,100","2","개인","법인","2021","고척로27다길 74","-","직거래","-","24.02.14"
"684","서울특별시 강서구 화곡동","46-195","0046","0195","현대홈타운(46-195)","28.9600","24.2300","202401","29","14,000","4","법인","개인","2010","까치산로14가길 11","-","직거래","-","24.02.07"
"685","경기도 평택시 서정동","543-16","0543","0016","양지빌라나동","41.7600","23.6250","202401","29","5,550","1","개인","개인","1992","서정로167번길 55-9","-","중개거래","경기 평택시","24.02.07"
"686","경기도 부천시 원미구 심곡동","304-1","0304","0001","한솔파크빌","56.8800","27.0250","202401","29","16,000","2","개인","개인","2003","장말로293번길 14-6","-","중개거래","경기 부천시원미구","24.02.26"
"687","경기도 안산시 단원구 고잔동","660","0660","0000","광운9차빌라(660-0)","42.8400","43.8300","202401","29","20,300","1","개인","개인","1989","단원로 6","-","중개거래","경기 안산시단원구","24.03.18"
"688","경기도 안산시 단원구 와동","794-14","0794","0014","금강쉐르빌","71.9800","38.0070","202401","29","18,200","3","개인","개인","2014","화정천동로5안길 19-1","-","중개거래","경기 안산시단원구","24.02.19"
"689","경기도 안산시 단원구 와동","725-2","0725","0002","늘봄","73.2200","36.5800","202401","29","13,000","4","개인","개인","2003","와동1로 36","-","중개거래","경기 안산시단원구","24.02.21"
"690","인천광역시 강화군 강화읍 용정리","700","0700","0000","살기좋은","71.6700","108.1250","202401","29","10,400","1","개인","개인","2009","강화대로192번길 37","-","직거래","-","24.02.07"
"691","인천광역시 남동구 장수동","777-1","0777","0001","락하우스A동(777-1)","73.0800","41.2300","202401","29","21,000","2","개인","개인","2011","장자북로 48","-","중개거래","인천 남동구","24.02.14"
"692","인천광역시 남동구 논현동","111-210","0111","0210","대양빌라1동","39.4200","25.7500","202401","29","10,900","1","개인","개인","1990","소래로121번길 17","-","중개거래","인천 남동구","24.02.08"
"693","서울특별시 도봉구 도봉동","558-27","0558","0027","동일맨션(558-27)","59.9200","25.9100","202401","29","10,700","-1","개인","개인","2000","도봉로187길 18-6","-","중개거래","서울 도봉구","24.02.22"
"694","부산광역시 기장군 기장읍 대라리","160-4","0160","0004","신호팰리스103동104동","62.4175","38.1034","202401","29","14,800","2","개인","개인","2015","대청로8번길 6","-","중개거래","부산 기장군","24.02.16"
"695","전북특별자치도 전주시 덕진구 인후동1가","776-7","0776","0007","상아주택B동","39.0300","24.3900","202401","29","2,250","3","개인","개인","2002","팽나무4길 26-6","-","중개거래","전북 전주시덕진구","24.02.20"
"696","인천광역시 서구 마전동","1017-2","1017","0002","삼성쉐르빌Ⅱ","73.3300","29.7300","202401","29","16,600","3","개인","개인","2013","완정로33번길 7","-","직거래","-","24.02.16"
"697","인천광역시 서구 심곡동","335-12","0335","0012","동신테크빌B동","44.8400","20.9600","202401","29","10,000","4","개인","개인","2001","승학로235번길 22","-","직거래","-","24.01.30"
"698","인천광역시 중구 운서동","2744-5","2744","0005","금광누리에뜰","84.5550","176.9060","202401","29","27,000","1","개인","개인","2017","신도시북로43번길 76","-","중개거래","인천 중구","24.04.29"
"699","서울특별시 구로구 구로동","469-5","0469","0005","현대가우스빌(469-5)","43.6200","26.7300","202401","29","30,000","5","개인","개인","2016","벚꽃로 474","-","중개거래","서울 금천구","24.02.08"
"700","서울특별시 마포구 용강동","494-54","0494","0054","카사벨라1","17.6600","11.8790","202401","29","28,000","4","개인","개인","2022","대흥로6길 9","20240320","직거래","-","-"
"701","울산광역시 중구 동동","138-4","0138","0004","무룡빌라(비,시동)","51.0700","27.5920","202401","29","5,700","1","개인","개인","1993","산전5길 11","-","직거래","-","24.02.28"
"702","울산광역시 중구 반구동","784-10","0784","0010","수정아트빌","53.1900","25.4300","202401","29","10,000","4","개인","개인","2004","내황5길 39","-","직거래","-","24.02.21"
"703","서울특별시 강남구 논현동","148-20","0148","0020","용호빌라","60.5800","29.6600","202401","29","52,500","1","개인","개인","1993","강남대로124길 64","-","중개거래","서울 강남구","24.04.25"
"704","경기도 수원시 권선구 세류동","230-78","0230","0078","루체","53.9900","35.3999","202401","29","30,800","5","개인","개인","2020","세류로61번길 25-4","-","중개거래","경기 수원시팔달구","24.02.23"
"705","서울특별시 서대문구 북가좌동","278-14","0278","0014","태양빌라","40.7100","18.2200","202401","29","19,000","2","개인","개인","2002","증가로28안길 19","-","중개거래","서울 서대문구","24.04.26"
"706","경기도 수원시 권선구 구운동","297","0297","0000","뉴환희빌","46.8500","36.7000","202401","29","14,000","4","개인","개인","2013","서부로1880번길 13","-","중개거래","경기 수원시권선구","24.04.15"
"707","경기도 부천시 소사구 괴안동","116-5","0116","0005","조양맨션101동(116-5)","48.0500","26.6600","202401","29","18,800","4","개인","개인","2002","부광로16번길 7","-","중개거래","경기 부천시소사구","24.03.25"
"708","충청남도 서산시 석남동","34-128","0034","0128","해뜰채빌라","49.5330","39.2387","202401","29","11,000","3","개인","개인","2014","석남2로 18-3","-","직거래","-","24.04.12"
"709","경기도 양주시 백석읍 방성리","177-4","0177","0004","태성아트빌","36.2400","25.4500","202401","29","7,300","3","개인","개인","2013","꿈나무로 45","-","중개거래","경기 양주시","24.04.15"
"710","서울특별시 강동구 천호동","39-25","0039","0025","대성리치빌","43.5300","25.8500","202401","29","24,200","2","개인","개인","2008","양재대로127길 66","-","중개거래","서울 강동구","24.04.03"
"711","경기도 이천시 신둔면 수광리","317-25","0317","0025","세웅빌리지(1동2동)","71.7500","66.5840","202401","29","18,800","3","개인","개인","2017","경충대로3150번길 30","-","중개거래","경기 이천시","24.04.01"
"712","부산광역시 해운대구 반여동","1291-1449","1291","1449","(1291-1449)","59.3100","21.0000","202401","29","7,000","3","개인","개인","1995","재반로241번길 23","-","중개거래","부산 해운대구","24.03.29"
"713","서울특별시 동대문구 전농동","127-38","0127","0038","현대캐슬(127-38)","29.9100","18.1939","202401","29","40,000","6","개인","개인","2018","서울시립대로23길 18","20240229","중개거래","서울 동대문구","-"
"714","대구광역시 남구 이천동","198-41","0198","0041","명가타운102동103동","72.2800","61.9080","202401","29","24,000","4","개인","개인","2014","명덕로68길 26-6","-","중개거래","대구 남구, 대구 달서구","24.03.18"
"715","인천광역시 연수구 청학동","523-2","0523","0002","남경주택","41.5800","37.3200","202401","29","8,900","2","개인","개인","1992","청학로11번길 12","-","중개거래","인천 연수구","24.03.22"
"716","인천광역시 부평구 갈산동","177-14","0177","0014","그린아트빌(A동)","41.7700","19.9200","202401","29","7,750","4","개인","기타","2002","주부토로249번길 64","-","직거래","-","24.02.27"
"717","인천광역시 서구 석남동","554-34","0554","0034","엑스포빌리지(2동)","37.8000","20.4500","202401","29","9,400","1","개인","개인","1994","서달로 51-1","-","중개거래","인천 서구","24.03.28"
"718","인천광역시 미추홀구 도화동","567-20","0567","0020","예가지움다동","44.3900","26.5100","202401","29","28,300","2","개인","개인","2022","주안로7번길 14-44","-","직거래","-","24.02.22"
"719","인천광역시 미추홀구 주안동","628-16","0628","0016","터빌리지(628-16)","45.9080","29.8480","202401","29","17,000","3","개인","개인","2017","한나루로563번길 14-19","-","직거래","-","24.02.20"
"720","대구광역시 달서구 대곡동","48-2","0048","0002","대영주택101","76.3900","59.1250","202401","29","13,500","1","개인","개인","1996","명천로 5-2","-","중개거래","대구 수성구","24.03.05"
"721","서울특별시 서초구 우면동","7-7","0007","0007","아름다운공간1","21.0800","12.5600","202401","29","26,000","5","개인","개인","2015","바우뫼로6길 30","-","중개거래","서울 서초구, 서울 용산구","24.03.11"
"722","서울특별시 동작구 사당동","1050-9","1050","0009","남광쉐르빌(1050-9)","27.1800","16.1400","202401","29","26,000","5","개인","개인","2013","남부순환로261길 33","-","중개거래","서울 동작구","24.03.28"
"723","서울특별시 도봉구 쌍문동","315-108","0315","0108","그린힐스빌","53.0100","33.0000","202401","29","38,500","4","개인","개인","2022","도봉로109길 91","-","직거래","-","24.03.25"
"724","서울특별시 마포구 중동","123","0123","0000","동원데쟈뷰","52.2500","32.9800","202401","29","58,000","6","개인","법인","2022","성암로5길 16","-","직거래","-","24.03.08"
"725","강원특별자치도 동해시 천곡동","1059-4","1059","0004","씨티빌","135.1750","76.9800","202401","29","13,000","3","개인","개인","2017","샘실3길 85","-","직거래","-","24.02.26"
"726","제주특별자치도 제주시 연동","313-90","0313","0090","하나주택","51.3900","43.9500","202401","29","7,700","1","개인","개인","1989","신대로15길 18","-","직거래","-","24.02.21"
"727","경상북도 영주시 풍기읍 교촌리","50-3","0050","0003","화성빌라103동","52.4250","51.3473","202401","29","5,150","3","개인","개인","1995","금계로10번길 8","-","직거래","-","24.02.26"
"728","경기도 포천시 가산면 마산리","608","0608","0000","주원홈타운(2동3동5동)","52.9889","34.7234","202401","29","15,000","5","법인","개인","2018","선마로 207","-","직거래","-","24.02.27"
"729","경기도 평택시 합정동","757-10","0757","0010","성동","66.5000","38.3613","202401","29","9,200","1","개인","개인","1979","통미로59번길 10-3","-","중개거래","경기 평택시","24.02.28"
"730","대전광역시 동구 가양동","25-7","0025","0007","아토빌3차1동","79.9300","38.5500","202401","29","30,659","5","공공기관","법인","2023","동서대로1748번길 78","-","직거래","-","24.02.05"
"731","대전광역시 동구 가양동","25-7","0025","0007","아토빌3차1동","61.2900","29.5560","202401","29","22,866","5","공공기관","법인","2023","동서대로1748번길 78","-","직거래","-","24.02.05"
"732","대전광역시 동구 가양동","25-7","0025","0007","아토빌3차1동","79.9300","38.5500","202401","29","30,499","4","공공기관","법인","2023","동서대로1748번길 78","-","직거래","-","24.02.05"
"733","대전광역시 동구 가양동","25-7","0025","0007","아토빌3차1동","73.0900","35.2480","202401","29","27,158","4","공공기관","법인","2023","동서대로1748번길 78","-","직거래","-","24.02.05"
"734","대전광역시 동구 가양동","25-7","0025","0007","아토빌3차1동","79.9300","38.5500","202401","29","30,499","3","공공기관","법인","2023","동서대로1748번길 78","-","직거래","-","24.02.05"
"735","대전광역시 동구 가양동","25-7","0025","0007","아토빌3차1동","73.0900","35.2480","202401","29","27,158","3","공공기관","법인","2023","동서대로1748번길 78","-","직거래","-","24.02.05"
"736","대전광역시 동구 가양동","25-7","0025","0007","아토빌3차1동","79.9300","38.5500","202401","29","29,859","2","공공기관","법인","2023","동서대로1748번길 78","-","직거래","-","24.02.05"
"737","대전광역시 동구 가양동","25-7","0025","0007","아토빌3차1동","73.0900","35.2480","202401","29","26,427","2","공공기관","법인","2023","동서대로1748번길 78","-","직거래","-","24.02.05"
"738","대전광역시 동구 가양동","25-8","0025","0008","아토빌3차2동","72.2500","38.9280","202401","29","26,846","5","공공기관","법인","2023","동서대로1748번길 78","-","직거래","-","24.02.05"
"739","대전광역시 동구 가양동","25-8","0025","0008","아토빌3차2동","59.7100","32.1730","202401","29","23,022","5","공공기관","법인","2023","동서대로1748번길 78","-","직거래","-","24.02.05"
"740","대전광역시 동구 가양동","25-8","0025","0008","아토빌3차2동","84.5500","45.5600","202401","29","31,247","4","공공기관","법인","2023","동서대로1748번길 78","-","직거래","-","24.02.05"
"741","대전광역시 동구 가양동","25-8","0025","0008","아토빌3차2동","59.7100","32.1730","202401","29","22,903","4","공공기관","법인","2023","동서대로1748번길 78","-","직거래","-","24.02.05"
"742","대전광역시 동구 가양동","25-8","0025","0008","아토빌3차2동","84.5500","45.5600","202401","29","31,416","3","공공기관","법인","2023","동서대로1748번길 78","-","직거래","-","24.02.05"
"743","대전광역시 동구 가양동","25-8","0025","0008","아토빌3차2동","59.7100","32.1730","202401","29","22,903","3","공공기관","법인","2023","동서대로1748번길 78","-","직거래","-","24.02.05"
"744","대전광역시 동구 가양동","25-8","0025","0008","아토빌3차2동","84.5500","45.5600","202401","29","30,571","2","공공기관","법인","2023","동서대로1748번길 78","-","직거래","-","24.02.05"
"745","대전광역시 동구 가양동","25-8","0025","0008","아토빌3차2동","59.7100","32.1730","202401","29","22,425","2","공공기관","법인","2023","동서대로1748번길 78","-","직거래","-","24.02.05"
"746","경기도 용인시 처인구 양지면 남곡리","147-78","0147","0078","센텀스몰시티(112,113동)","72.8800","53.3412","202401","29","17,200","2","개인","개인","2012","남곡로33번길 16","-","중개거래","경기 용인시 처인구","24.02.06"
"747","서울특별시 강서구 방화동","645-37","0645","0037","다온아르떼","29.2400","23.4700","202401","29","25,000","3","개인","법인","2022","초원로6길 34","-","직거래","-","24.03.29"
"748","경기도 안성시 금산동","58-1","0058","0001","수정","45.5200","17.9000","202401","29","5,700","2","개인","개인","1979","안성맞춤대로 1128","-","중개거래","경기 안성시","24.02.28"
"749","경기도 포천시 영북면 운천리","518-74","0518","0074","석화주택","73.3800","56.2015","202401","29","3,500","4","개인","개인","1997","운천로44번길 8-8","-","직거래","-","24.02.23"
"750","인천광역시 연수구 청학동","536-14","0536","0014","삼영빌라","47.4400","28.4260","202401","29","11,000","2","개인","개인","1996","청학로6번길 23-4","20240411","중개거래","인천 연수구","-"
"751","충청북도 청주시 흥덕구 복대동","203-85","0203","0085","웅진A동","48.3400","21.8356","202401","29","5,800","2","개인","개인","1989","복대로219번길 46","-","중개거래","충북 청주시 흥덕구","24.05.03"
"752","경상북도 영주시 풍기읍 성내리","209-27","0209","0027","소백타운","79.5200","64.2790","202401","29","8,800","2","개인","개인","2003","기주로 145-2","-","직거래","-","24.02.14"
"753","인천광역시 서구 가좌동","160-23","0160","0023","성웅산호빌라(105동)","29.4700","13.4038","202401","29","5,600","1","개인","개인","1993","가정로78번길 6-4","-","중개거래","인천 서구","24.03.11"
"754","경기도 부천시 오정구 원종동","243-5","0243","0005","영동파크빌(243-5)","59.9900","35.3000","202401","29","23,500","1","개인","개인","2002","소사로820번길 27","-","직거래","-","24.04.05"
"755","경기도 부천시 원미구 심곡동","158-6","0158","0006","아크로시티뷰","51.0200","8.8500","202401","29","25,030","14","개인","법인","2022","부천로 56","-","직거래","-","24.02.28"
"756","인천광역시 남동구 구월동","1279-9","1279","0009","정남빌라(A동)","39.5400","30.5200","202401","29","4,000","-1","개인","개인","1991","인주대로751번길 20-13","-","중개거래","인천 남동구","-"
"757","경상북도 칠곡군 약목면 복성리","1027-5","1027","0005","명가팔레스제이제이102동","66.0610","77.4606","202401","29","16,000","5","개인","법인","2024","복성5길 6","-","직거래","-","24.01.31"
"758","경상북도 칠곡군 약목면 복성리","1027-5","1027","0005","명가팔레스제이제이102동","65.9150","77.2894","202401","29","16,000","5","개인","법인","2024","복성5길 6","-","직거래","-","24.01.31"
"759","경상북도 칠곡군 약목면 복성리","1027-5","1027","0005","명가팔레스제이제이102동","66.0610","77.4606","202401","29","16,000","4","개인","법인","2024","복성5길 6","-","직거래","-","24.01.31"
"760","경상북도 칠곡군 약목면 복성리","1027-5","1027","0005","명가팔레스제이제이102동","65.9150","77.2894","202401","29","16,000","4","개인","법인","2024","복성5길 6","-","직거래","-","24.01.31"
"761","경상북도 칠곡군 약목면 복성리","1027-5","1027","0005","명가팔레스제이제이102동","66.0610","77.4606","202401","29","16,000","3","개인","법인","2024","복성5길 6","-","직거래","-","24.01.31"
"762","경상북도 칠곡군 약목면 복성리","1027-5","1027","0005","명가팔레스제이제이102동","65.9150","77.2894","202401","29","16,000","3","개인","법인","2024","복성5길 6","-","직거래","-","24.01.31"
"763","경상북도 칠곡군 약목면 복성리","1027-5","1027","0005","명가팔레스제이제이102동","66.0610","77.4606","202401","29","16,000","2","개인","법인","2024","복성5길 6","-","직거래","-","24.01.31"
"764","경상북도 칠곡군 약목면 복성리","1027-5","1027","0005","명가팔레스제이제이102동","65.9150","77.2894","202401","29","16,000","2","개인","법인","2024","복성5길 6","-","직거래","-","24.01.31"
"765","경상북도 칠곡군 약목면 복성리","1027-1","1027","0001","명가팔레스제이제이101동","66.0610","69.8272","202401","29","16,000","5","개인","법인","2024","복성5길 8","-","직거래","-","24.01.31"
"766","경상북도 칠곡군 약목면 복성리","1027-1","1027","0001","명가팔레스제이제이101동","65.9150","69.6728","202401","29","16,000","5","개인","법인","2024","복성5길 8","-","직거래","-","24.01.31"
"767","경상북도 칠곡군 약목면 복성리","1027-1","1027","0001","명가팔레스제이제이101동","66.0610","69.8272","202401","29","16,000","4","개인","법인","2024","복성5길 8","-","직거래","-","24.01.31"
"768","경상북도 칠곡군 약목면 복성리","1027-1","1027","0001","명가팔레스제이제이101동","65.9150","69.6728","202401","29","16,000","4","개인","법인","2024","복성5길 8","-","직거래","-","24.01.31"
"769","경상북도 칠곡군 약목면 복성리","1027-1","1027","0001","명가팔레스제이제이101동","66.0610","69.8272","202401","29","16,000","3","개인","법인","2024","복성5길 8","-","직거래","-","24.01.31"
"770","경상북도 칠곡군 약목면 복성리","1027-1","1027","0001","명가팔레스제이제이101동","65.9150","69.6728","202401","29","16,000","3","개인","법인","2024","복성5길 8","-","직거래","-","24.01.31"
"771","경상북도 칠곡군 약목면 복성리","1027-1","1027","0001","명가팔레스제이제이101동","66.0610","69.8272","202401","29","16,000","2","개인","법인","2024","복성5길 8","-","직거래","-","24.01.31"
"772","경상북도 칠곡군 약목면 복성리","1027-1","1027","0001","명가팔레스제이제이101동","65.9150","69.6728","202401","29","16,000","2","개인","법인","2024","복성5길 8","-","직거래","-","24.01.31"
"773","충청남도 천안시 서북구 성정동","723-9","0723","0009","소라맨션(723-9)","53.4800","33.7500","202401","29","7,973","1","법인","개인","1993","양지22길 5","-","직거래","-","24.02.02"
"774","경기도 가평군 가평읍 읍내리","273-1","0273","0001","덕화주택","71.4600","56.8300","202401","29","8,500","3","개인","개인","1991","방아다리길 19","-","직거래","-","24.01.29"
"775","경기도 평택시 서정동","897-21","0897","0021","오성맨션나동","59.6400","37.8900","202401","29","9,000","-1","개인","개인","2003","점촌1로 9","-","직거래","-","24.01.30"
"776","인천광역시 서구 석남동","111-90","0111","0090","문성하이츠타운17동","32.6500","26.0650","202401","29","7,000","3","개인","개인","1995","서달로 140-1","-","중개거래","인천 서구","24.01.31"
"777","인천광역시 부평구 십정동","180-53","0180","0053","행복아트빌","28.8800","16.3400","202401","29","7,300","1","개인","개인","2002","창휘로 26-3","-","중개거래","인천 부평구","24.01.29"
"778","서울특별시 강동구 천호동","290-13","0290","0013","신주리버빌","26.4000","18.0200","202401","29","33,700","3","개인","개인","2020","상암로 72-7","-","중개거래","서울 강동구","24.02.01"
"779","서울특별시 노원구 공릉동","513-6","0513","0006","로얄팰리스","43.3700","22.4720","202401","29","31,504","6","법인","법인","2022","동일로184길 13-8","-","직거래","-","24.01.31"
"780","서울특별시 도봉구 쌍문동","69-5","0069","0005","푸른숲빌(A동)","43.9000","28.6900","202401","29","28,000","3","개인","개인","2017","도봉로129길 55","-","직거래","-","24.01.29"
"781","서울특별시 광진구 자양동","610-27","0610","0027","(610-27)","39.2700","25.6200","202401","29","23,800","1","개인","개인","1986","뚝섬로43길 3-10","-","중개거래","서울 광진구","24.02.01"
"782","대구광역시 수성구 삼덕동","313","0313","0000","삼덕동에서유유자적","52.0900","48.0700","202401","29","43,500","3","개인","개인","2023","월드컵로5안길 8","-","직거래","-","24.03.08"
"783","경기도 안산시 단원구 와동","796-5","0796","0005","해오름빌","72.0750","32.5625","202401","29","13,300","2","개인","개인","2007","화정천동로6길 8-1","-","중개거래","경기 안산시단원구","24.03.11"
"784","서울특별시 광진구 중곡동","169-89","0169","0089","인성하이빌","39.4500","20.1300","202401","29","16,000","4","개인","개인","2003","능동로59길 20","-","직거래","-","24.04.26"
"785","경기도 광주시 신현동","477-138","0477","0138","포레477B동","66.8500","75.2500","202401","29","34,500","2","개인","법인","2023","새말길 280-81","-","직거래","-","24.02.26"
"786","충청북도 청주시 청원구 주성동","90-3","0090","0003","청우휴타운하우스(A,B동)","124.7400","217.1489","202401","29","45,000","1","개인","개인","2018","2순환로160번길 26-31","-","직거래","-","24.04.04"
"787","경기도 광주시 초월읍 지월리","294","0294","0000","동원아트빌라","68.4200","60.3602","202401","29","8,500","3","개인","개인","2019","지월로 35-17","-","중개거래","경기 광주시","24.03.08"
"788","경기도 안산시 상록구 일동","552-1","0552","0001","대영렉스빌B동","79.8600","38.2000","202401","29","18,300","4","개인","개인","2010","호동로 26","-","중개거래","경기 안산시상록구","24.02.29"
"789","경기도 의정부시 호원동","260-29","0260","0029","(260-29)","36.5600","28.3700","202401","29","14,500","1","개인","개인","1991","안말로58번안길 27","-","중개거래","경기 의정부시","24.02.28"
"790","경기도 수원시 장안구 파장동","555-22","0555","0022","삼익마에스트로(201동)","49.3700","40.1000","202401","29","20,500","5","개인","개인","2015","이목로74번길 9","-","중개거래","경기 수원시장안구","24.02.19"
"791","경상북도 영천시 완산동","1000-61","1000","0061","삼일강변하이츠","78.6000","57.7200","202401","29","6,000","1","개인","개인","1997","완산6길 19-16","-","직거래","-","24.02.14"
"792","인천광역시 미추홀구 주안동","1290-25","1290","0025","주공빌라(1동)","41.6400","23.0900","202401","29","8,300","2","개인","개인","1992","승학길 70","-","중개거래","인천 미추홀구","24.02.16"
"793","대전광역시 동구 가양동","422-5","0422","0005","부성빌라","51.2800","29.7700","202401","29","10,500","2","개인","개인","1993","우암로277번길 79","-","중개거래","대전 대덕구","24.02.29"
"794","대전광역시 동구 홍도동","110-5","0110","0005","문화연립(나동)","60.7600","52.2333","202401","29","6,500","1","개인","개인","1979","옛신탄진로93번길 19","-","직거래","-","24.02.06"
"795","경기도 파주시 파주읍 파주리","456-30","0456","0030","펜타빌Ⅱ","43.0400","43.2470","202401","29","28,800","3","개인","개인","2022","술이홀로 277-23","-","직거래","-","24.02.21"
