"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-04-01 ~ 2025-04-30"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"2495","서울특별시 강북구 수유동","518-117","0518","0117","글로리아캐슬","전세","51.7300","202504","24","24,400","0","2","2018","인수봉로55가길 6","202503~202703","신규","-","","","연립다세대"
"2496","서울특별시 강북구 수유동","130-16","0130","0016","화인하우스(130-16)","월세","43.7200","202504","24","2,000","70","3","2013","수유로17나길 10-7","202505~202705","신규","-","","","연립다세대"
"2497","서울특별시 양천구 목동","534-29","0534","0029","에비앙하우스(101동,102동,103동)","월세","24.5600","202504","24","22,800","16","5","2016","목동중앙북로14길 42","202505~202705","신규","-","","","연립다세대"
"2498","서울특별시 마포구 망원동","404-5","0404","0005","행복타운","전세","75.1600","202504","24","34,000","0","5","2002","망원로6길 47","202506~202706","신규","-","","","연립다세대"
"2499","서울특별시 마포구 망원동","417-12","0417","0012","아가도스","전세","29.0900","202504","24","27,800","0","5","2019","망원로 34-14","202505~202705","갱신","-","26,500","0","연립다세대"
"2500","서울특별시 강북구 수유동","291-150","0291","0150","풍경","월세","41.2700","202504","24","5,000","90","3","2016","삼양로123길 32-46","202507~202707","신규","-","","","연립다세대"
"2501","서울특별시 강북구 수유동","448-5","0448","0005","해피타운","월세","29.4700","202504","24","3,000","90","3","2022","삼양로87길 21-18","202505~202704","신규","-","","","연립다세대"
"2502","서울특별시 강북구 수유동","291-150","0291","0150","풍경","월세","41.2700","202504","24","5,000","90","3","2016","삼양로123길 32-46","202506~202706","신규","-","","","연립다세대"
"2503","서울특별시 양천구 목동","128-30","0128","0030","대한아트빌라","월세","45.7700","202504","24","9,000","30","2","1990","목동중앙로13가길 7-10","202504~202704","신규","-","","","연립다세대"
"2504","서울특별시 구로구 궁동","171-1","0171","0001","동양(171-1)","월세","68.5200","202504","24","2,000","60","1","1986","부일로11길 64","202506~202706","신규","-","","","연립다세대"
"2505","서울특별시 구로구 궁동","283-11","0283","0011","인화빌라(283-11)","월세","36.9800","202504","24","2,000","50","3","1994","오리로17길 62","202506~202706","신규","-","","","연립다세대"
"2506","부산광역시 부산진구 양정동","257-19","0257","0019","메르디앙","월세","20.6500","202504","24","300","23","5","2010","거제천로40번길 14","202504~202604","신규","-","","","연립다세대"
"2507","서울특별시 양천구 목동","789-27","0789","0027","가나빌라","전세","40.3200","202504","24","8,800","0","-1","1991","목동중앙서로7길 17-9","202505~202705","신규","-","","","연립다세대"
"2508","인천광역시 남동구 논현동","111-256","0111","0256","대양빌라(30-31동)","월세","43.2400","202504","24","300","50","3","1996","소래역로30번길 54-6","202502~202702","신규","-","","","연립다세대"
"2509","서울특별시 송파구 오금동","79-9","0079","0009","시온스타빌","월세","48.6800","202504","24","7,752","19","5","2024","마천로 129","202502~202706","갱신","-","2,842","48","연립다세대"
"2510","인천광역시 남동구 논현동","109-158","0109","0158","성화빌라(A동(1)-B동(2))","월세","56.4800","202504","24","9,300","10","2","1996","장도로 6","202505~202705","신규","-","","","연립다세대"
"2511","서울특별시 송파구 오금동","113-4","0113","0004","현대씨티빌","전세","59.2100","202504","24","28,000","0","6","2002","마천로 211","202507~202707","신규","-","","","연립다세대"
"2512","서울특별시 강북구 수유동","397-2","0397","0002","경일하이츠빌라","전세","33.3000","202504","24","9,000","0","3","1995","노해로9길 76","202505~202705","신규","-","","","연립다세대"
"2513","경기도 부천시 오정구 오정동","581-8","0581","0008","대운A","월세","36.1800","202504","24","1,000","50","3","1984","상오정로19번길 47","202505~202705","신규","-","","","연립다세대"
"2514","서울특별시 양천구 목동","231-132","0231","0132","NS빌","전세","60.3200","202504","24","20,000","0","3","2002","목동중앙본로2길 32","202504~202704","갱신","사용","20,000","0","연립다세대"
"2515","서울특별시 송파구 오금동","52-10","0052","0010","코튼맨션(52-10)","월세","70.9100","202504","24","15,000","80","3","2006","동남로23다길 10","202505~202705","신규","-","","","연립다세대"
"2516","인천광역시 서구 가좌동","80-2","0080","0002","천우점보빌라(1동)","월세","37.3200","202504","24","500","35","1","1993","원적로124번길 7-27","202505~202704","신규","-","","","연립다세대"
"2517","서울특별시 금천구 독산동","973-26","0973","0026","도희하우스(973-26)","전세","28.1900","202504","24","22,000","0","4","2019","독산로101길 8-9","202505~202705","갱신","-","21,500","0","연립다세대"
"2518","서울특별시 송파구 방이동","156-11","0156","0011","(156-11)","월세","42.7000","202504","24","500","60","2","2003","오금로23길 51-1","202504~202704","신규","-","","","연립다세대"
"2519","인천광역시 부평구 부평동","454-2","0454","0002","한빛맨션(B동)","월세","50.1200","202504","24","9,800","10","5","2001","장제로76번길 36-1","202505~202705","신규","-","","","연립다세대"
"2520","인천광역시 부평구 부평동","464-24","0464","0024","한가람뜨란채","월세","19.8600","202504","24","500","40","7","2013","부흥로267번길 40","202504~202704","신규","-","","","연립다세대"
"2521","서울특별시 금천구 독산동","1028-6","1028","0006","중현빌리지","월세","16.1500","202504","24","1,000","52","3","2020","시흥대로112길 16","202505~202705","신규","-","","","연립다세대"
"2522","경기도 부천시 소사구 괴안동","188-34","0188","0034","목화빌라9차","전세","60.5700","202504","24","16,170","0","2","2000","경인로557번길 6","202505~202704","갱신","사용","15,400","0","연립다세대"
"2523","서울특별시 송파구 방이동","176-7","0176","0007","한우빌라","월세","56.2500","202504","24","10,000","100","4","1991","백제고분로50길 15-27","202505~202705","신규","-","","","연립다세대"
"2524","서울특별시 송파구 방이동","58-26","0058","0026","삼원스쿨빌라","전세","65.7200","202504","24","30,000","0","2","1991","위례성대로2길 34","202506~202706","신규","-","","","연립다세대"
"2525","인천광역시 부평구 부평동","768-296","0768","0296","뉴정일그린타운(768-296)","전세","39.5950","202504","24","6,850","0","1","2001","경인로834번길 83","202505~202705","신규","-","","","연립다세대"
"2526","서울특별시 마포구 합정동","391-12","0391","0012","한강타운","월세","12.5400","202504","24","11,500","31","5","2010","포은로2가길 43-5","202504~202704","갱신","-","12,000","25","연립다세대"
"2527","서울특별시 마포구 합정동","391-12","0391","0012","한강타운","월세","12.5400","202504","24","12,000","29","5","2010","포은로2가길 43-5","202504~202704","갱신","-","12,000","25","연립다세대"
"2528","서울특별시 도봉구 쌍문동","503-57","0503","0057","은행주택(202동)","월세","43.6900","202504","24","22,400","0","2","2017","삼양로 574-16","202507~202707","신규","-","","","연립다세대"
"2529","서울특별시 용산구 청파동1가","1-5","0001","0005","대성3차빌라","월세","52.4700","202504","24","18,000","10","-1","1999","청파로73길 37-5","202507~202707","신규","-","","","연립다세대"
"2530","서울특별시 도봉구 쌍문동","498-83","0498","0083","청화빌리지(498-83)","월세","38.7600","202504","24","10,000","15","2","1994","우이천로45길 17","202505~202705","신규","-","","","연립다세대"
"2531","서울특별시 금천구 시흥동","820-47","0820","0047","서울에이스빌","전세","28.1600","202504","24","20,200","0","4","2022","독산로22길 11","202506~202706","신규","-","","","연립다세대"
"2532","경기도 부천시 원미구 상동","247-22","0247","0022","예일주택나동(247-22)","월세","42.0900","202504","24","1,500","50","5","2001","석천로30번길 31-4","-","-","-","","","연립다세대"
"2533","서울특별시 송파구 방이동","123-6","0123","0006","노블레스빌","월세","23.6400","202504","24","5,000","50","3","2010","백제고분로48길 42-16","202506~202706","신규","-","","","연립다세대"
"2534","서울특별시 성북구 길음동","488-10","0488","0010","에이미하우스","월세","14.2050","202504","24","300","47","3","2012","도봉로3길 26-20","202505~202605","신규","-","","","연립다세대"
"2535","서울특별시 양천구 신월동","455-2","0455","0002","성우주택","전세","38.8400","202504","24","18,000","0","3","2017","중앙로51가길 32","202506~202706","신규","-","","","연립다세대"
"2536","서울특별시 종로구 동숭동","4-146","0004","0146","(4-146)","전세","30.2700","202504","24","9,000","0","2","2007","동숭4나길 31-6","202506~202706","신규","-","","","연립다세대"
"2537","서울특별시 용산구 청파동1가","97-15","0097","0015","(97-15)","전세","56.8900","202504","24","21,000","0","1","2003","효창원로86라길 22","202504~202704","갱신","-","20,000","0","연립다세대"
"2538","서울특별시 중랑구 묵동","249-94","0249","0094","선영하이츠","전세","29.9500","202504","24","22,800","0","6","2019","동일로143길 36-34","202505~202705","갱신","사용","23,000","0","연립다세대"
"2539","인천광역시 미추홀구 용현동","454-42","0454","0042","은선빌라","전세","45.5300","202504","24","5,200","0","1","1995","수봉남로5번길 27","202505~202705","신규","-","","","연립다세대"
"2540","서울특별시 도봉구 방학동","408-5","0408","0005","현대빌라(다동)","월세","51.0000","202504","24","2,000","50","1","1987","시루봉로15길 88-18","202505~202705","신규","-","","","연립다세대"
"2541","서울특별시 송파구 방이동","101-13","0101","0013","우이빌","월세","61.7500","202504","24","20,400","50","2","2002","위례성대로2길 59-1","202504~202704","갱신","-","18,900","50","연립다세대"
"2542","서울특별시 송파구 방이동","133-4","0133","0004","두원빌라","월세","65.8800","202504","24","30,000","30","2","1992","가락로40길 8-1","202506~202706","신규","-","","","연립다세대"
"2543","광주광역시 서구 서창동","434-2","0434","0002","서창동434-2,3다세대주택","전세","84.7902","202504","24","2,800","0","1","2024","눌재로 261-1","202504~202510","신규","-","","","연립다세대"
"2544","서울특별시 영등포구 영등포동","571-8","0571","0008","CITY HOUSE(571-8)","월세","14.7200","202504","24","10,000","13","5","2012","영등포로62길 37","202505~202705","신규","-","","","연립다세대"
"2545","서울특별시 영등포구 영등포동2가","29-80","0029","0080","코지하우스","월세","13.8000","202504","24","3,000","38","2","2012","국회대로54길 41-15","202505~202605","신규","-","","","연립다세대"
"2546","경기도 안산시 상록구 본오동","984-9","0984","0009","(984-9)","전세","63.7100","202504","24","9,000","0","3","2001","세류로 14","202506~202706","신규","-","","","연립다세대"
"2547","부산광역시 동래구 명륜동","596-3","0596","0003","블루파크","월세","20.5900","202504","24","1,000","40","5","2019","충렬대로237번길 139","202504~202604","신규","-","","","연립다세대"
"2548","경기도 부천시 원미구 도당동","263-24","0263","0024","새움빌리지","전세","46.6800","202504","24","15,000","0","4","2003","도약로308번길 66","202504~202704","신규","-","","","연립다세대"
"2549","서울특별시 영등포구 영등포동8가","45-5","0045","0005","레시오오피스텔","전세","19.5300","202504","24","26,670","0","15","2021","영중로 116","202506~202706","갱신","-","25,400","0","연립다세대"
"2550","인천광역시 부평구 부평동","124-10","0124","0010","계림시티빌(124-10)","월세","39.7800","202504","24","1,000","45","5","2001","부흥북로84번길 16","202505~202705","신규","-","","","연립다세대"
"2551","인천광역시 부평구 부평동","112-53","0112","0053","GoodHouse","월세","40.5700","202504","24","1,000","50","4","2012","부흥북로96번길 19-8","202505~202705","신규","-","","","연립다세대"
"2552","서울특별시 영등포구 영등포동8가","45-5","0045","0005","레시오오피스텔","전세","19.5300","202504","24","26,670","0","15","2021","영중로 116","202506~202706","갱신","-","25,400","0","연립다세대"
"2553","경기도 부천시 원미구 도당동","53-12","0053","0012","스타파크힐","전세","36.9800","202504","24","11,900","0","5","2013","수도로206번길 53-8","202504~202704","갱신","사용","12,500","0","연립다세대"
"2554","서울특별시 송파구 문정동","79-13","0079","0013","(79-13)","월세","51.9900","202504","24","10,000","65","2","2015","새말로10길 17-5","202505~202705","신규","-","","","연립다세대"
"2555","서울특별시 송파구 문정동","106-1","0106","0001","상원빌라(106-1)","전세","61.3200","202504","24","25,000","0","1","1992","새말로15길 16-5","202506~202706","신규","-","","","연립다세대"
"2556","서울특별시 송파구 문정동","46-4","0046","0004","명그린빌","월세","51.9000","202504","24","27,000","5","4","2004","동남로2길 13-14","202506~202706","신규","-","","","연립다세대"
"2557","서울특별시 영등포구 도림동","57","0057","0000","영광빌라","전세","18.0900","202504","24","11,000","0","4","2021","도신로 159","202506~202706","신규","-","","","연립다세대"
"2558","경기도 부천시 원미구 도당동","60","0060","0000","다미안101동","전세","58.3000","202504","24","17,400","0","2","2012","수도로228번길 9","202504~202704","갱신","사용","20,000","0","연립다세대"
"2559","경기도 안산시 상록구 본오동","984-9","0984","0009","(984-9)","전세","63.7100","202504","24","9,000","0","3","2001","세류로 14","202505~202705","신규","-","","","연립다세대"
"2560","경기도 부천시 원미구 심곡동","160-22","0160","0022","서해센스빌","월세","45.6200","202504","24","1,000","65","2","2009","부천로54번길 32","202505~202705","신규","-","","","연립다세대"
"2561","서울특별시 용산구 원효로1가","19-5","0019","0005","벨류나동","전세","28.6600","202504","24","25,900","0","6","2017","원효로77가길 7-1","202506~202706","갱신","-","24,700","0","연립다세대"
"2562","경기도 부천시 원미구 심곡동","368-25","0368","0025","용화원투룸","전세","27.2300","202504","24","6,000","0","5","2001","부흥로374번길 8","202505~202705","신규","-","","","연립다세대"
"2563","부산광역시 동구 수정동","1007-4","1007","0004","강남럭스빌","월세","23.9900","202504","24","2,000","17","4","2014","고관로63번길 16","202504~202604","신규","-","","","연립다세대"
"2564","서울특별시 영등포구 양평동5가","87-3","0087","0003","리오파크2차","월세","24.2800","202504","24","23,600","6","6","2019","양평로22나길 6","202505~202705","갱신","-","23,600","6","연립다세대"
"2565","서울특별시 영등포구 양평동5가","131-1","0131","0001","썬그린파크에이동","월세","28.9000","202504","24","24,000","20","4","2017","양평로22사길 37","202505~202705","신규","-","","","연립다세대"
"2566","서울특별시 마포구 신수동","250-32","0250","0032","(250-32)","전세","46.8500","202504","24","23,000","0","3","2006","대흥로9안길 6","202506~202706","갱신","-","21,000","0","연립다세대"
"2567","서울특별시 송파구 가락동","141-4","0141","0004","푸른빌리지","월세","53.8600","202504","24","5,000","53","2","2013","동남로9길 29","202506~202706","신규","-","","","연립다세대"
"2568","서울특별시 송파구 가락동","71-1","0071","0001","로얄빌","월세","35.9900","202504","24","1,000","84","5","2003","중대로9길 58","202505~202704","신규","-","","","연립다세대"
"2569","서울특별시 도봉구 창동","578-115","0578","0115","위너스빌","전세","44.6200","202504","24","30,000","0","4","2023","덕릉로59마길 41-3","202505~202705","신규","-","","","연립다세대"
"2570","광주광역시 광산구 신가동","596-7","0596","0007","스타파크","월세","75.2300","202504","24","5,000","35","5","2021","목련로 330-27","202506~202706","신규","-","","","연립다세대"
"2571","광주광역시 광산구 신가동","596-7","0596","0007","스타파크","월세","75.2300","202504","24","5,000","35","2","2021","목련로 330-27","202504~202704","신규","-","","","연립다세대"
"2572","서울특별시 도봉구 창동","582-75","0582","0075","양지빌라트103","월세","64.8700","202504","24","3,000","70","2","2000","덕릉로59바길 7","202505~202705","갱신","-","4,000","65","연립다세대"
"2573","서울특별시 영등포구 양평동6가","86","0086","0000","덕양(1,2,3,5)(86-0)","전세","59.7600","202504","24","20,000","0","2","1980","양평로28사길 31","202506~202706","신규","-","","","연립다세대"
"2574","서울특별시 영등포구 신길동","276-81","0276","0081","이에스하임","전세","29.4800","202504","24","23,000","0","4","2020","도신로 164","202505~202505","갱신","-","23,000","0","연립다세대"
"2575","부산광역시 서구 아미동2가","17","0017","0000","영신빌라","전세","68.2300","202504","24","9,000","0","2","1989","구덕로185번길 34-16","202506~202706","신규","-","","","연립다세대"
"2576","서울특별시 영등포구 신길동","572","0572","0000","이안빌","월세","40.8500","202504","24","30,000","35","2","2021","여의대방로35길 11","202502~202702","신규","-","","","연립다세대"
"2577","서울특별시 광진구 구의동","56-11","0056","0011","푸른솔아트빌","전세","46.9700","202504","24","24,000","0","5","2009","자양로44길 21","202505~202705","갱신","-","23,000","0","연립다세대"
"2578","서울특별시 마포구 염리동","10-116","0010","0116","이엠하우스","전세","17.8000","202504","24","16,000","0","4","2021","대흥로28길 16","202505~202705","신규","-","","","연립다세대"
"2579","서울특별시 광진구 구의동","64-4","0064","0004","구의에스하임Ⅳ","월세","36.0700","202504","24","100","34","2","2018","천호대로136길 52-1","202504~202706","신규","-","","","연립다세대"
"2580","경기도 안양시 동안구 관양동","1419-22","1419","0022","정후빌라(다동)","전세","34.8600","202504","24","14,000","0","1","1990","관악대로339번길 42","202506~202706","신규","-","","","연립다세대"
"2581","서울특별시 마포구 염리동","149-16","0149","0016","행복신양염리3차","전세","15.4100","202504","24","13,650","0","2","2021","백범로25길 9-10","202505~202705","갱신","사용","13,000","0","연립다세대"
"2582","서울특별시 양천구 신월동","445-8","0445","0008","이멋진세상(445-8)","월세","28.8700","202504","24","3,000","45","5","2013","월정로 36","202505~202705","신규","-","","","연립다세대"
"2583","서울특별시 송파구 삼전동","64-13","0064","0013","(64-13)","전세","62.8700","202504","24","19,845","0","1","2002","백제고분로28길 19-32","202505~202705","갱신","-","18,900","0","연립다세대"
"2584","서울특별시 동작구 노량진동","232-9","0232","0009","정호아트빌라","전세","62.6400","202504","24","22,000","0","3","1995","장승배기로20다길 10","202504~202704","신규","-","","","연립다세대"
"2585","서울특별시 동작구 상도동","279-265","0279","0265","제니스빌","월세","39.6300","202504","24","3,000","80","2","2015","성대로6바길 29","202504~202704","신규","-","","","연립다세대"
"2586","서울특별시 동작구 상도동","210-182","0210","0182","미성해드림","전세","58.8800","202504","24","28,000","0","3","2015","양녕로25마길 8","202505~202705","갱신","-","27,500","0","연립다세대"
"2587","서울특별시 도봉구 도봉동","608-1","0608","0001","허브빌B동","월세","20.0700","202504","24","100","28","2","2020","시루봉로25길 27","202504~202706","신규","-","","","연립다세대"
"2588","서울특별시 송파구 삼전동","165-11","0165","0011","(165-11)","월세","72.8700","202504","24","25,740","58","4","2003","삼학사로9길 30","202505~202605","갱신","-","27,900","42","연립다세대"
"2589","서울특별시 동작구 상도동","244-267","0244","0267","소살리토상도","월세","49.2400","202504","24","8,820","21","4","2020","성대로11길 48","202504~202704","갱신","-","8,640","19","연립다세대"
"2590","서울특별시 용산구 원효로3가","1-64","0001","0064","뉴캐슬빌원효로","전세","16.0700","202504","24","16,000","0","3","2021","원효로41가길 30-8","202506~202706","신규","-","","","연립다세대"
"2591","서울특별시 송파구 삼전동","8-12","0008","0012","잠실아레나","전세","47.0400","202504","24","39,500","0","8","2017","백제고분로21길 7","202505~202705","갱신","-","38,000","0","연립다세대"
"2592","서울특별시 노원구 월계동","913","0913","0000","동성네스트(913-0)","전세","54.2800","202504","24","18,000","0","3","2013","우이천로2길 41","202506~202706","신규","-","","","연립다세대"
"2593","서울특별시 동작구 상도동","7-23","0007","0023","강남렉스빌","전세","66.8900","202504","24","28,000","0","5","2007","매봉로2길 8-2","202505~202705","갱신","사용","28,000","0","연립다세대"
"2594","경기도 안양시 동안구 비산동","1014-1","1014","0001","에덴빌라","전세","40.2300","202504","24","15,000","0","1","1991","평촌대로427번길 45","202501~202701","갱신","-","15,000","0","연립다세대"
"2595","서울특별시 송파구 삼전동","29-4","0029","0004","창원빌라트","월세","26.8800","202504","24","5,000","23","2","2003","백제고분로22길 8-10","202504~202704","갱신","-","5,000","22","연립다세대"
"2596","서울특별시 노원구 공릉동","107-137","0107","0137","라티빌7","월세","23.8900","202504","24","100","25","5","2024","화랑로51가길 3-24","202504~202706","신규","-","","","연립다세대"
"2597","서울특별시 노원구 공릉동","107-137","0107","0137","라티빌7","월세","23.8900","202504","24","100","25","4","2024","화랑로51가길 3-24","202504~202706","신규","-","","","연립다세대"
"2598","경기도 안양시 동안구 비산동","1013-1","1013","0001","그랑메종","전세","49.4600","202504","24","20,000","0","3","2020","평촌대로427번길 53","202508~202708","신규","-","","","연립다세대"
"2599","울산광역시 남구 신정동","579-1","0579","0001","거마맨션","전세","77.7200","202504","24","7,000","0","2","1979","돋질로91번길 13","202504~202704","갱신","-","3,000","10","연립다세대"
"2600","서울특별시 마포구 마포동","236-1","0236","0001","(236-1)","월세","29.2900","202504","24","1,000","50","4","2003","마포대로4나길 46","202505~202605","신규","-","","","연립다세대"
"2601","서울특별시 노원구 공릉동","107-137","0107","0137","라티빌7","월세","23.8900","202504","24","100","25","2","2024","화랑로51가길 3-24","202504~202706","신규","-","","","연립다세대"
"2602","경기도 안양시 동안구 비산동","1046-7","1046","0007","문화빌라","전세","34.9600","202504","24","12,000","0","2","1987","관악대로263번길 68-20","202505~202705","신규","-","","","연립다세대"
"2603","서울특별시 동작구 상도동","279-427","0279","0427","성문빌라(279-427)","전세","53.2800","202504","24","11,500","0","2","1991","성대로10길 97-4","202505~202705","갱신","-","10,000","37","연립다세대"
"2604","부산광역시 사하구 장림동","305","0305","0000","스타빌","월세","17.1300","202504","24","500","34","4","2016","다대로297번길 21","202504~202604","신규","-","","","연립다세대"
"2605","서울특별시 동작구 상도동","279-292","0279","0292","행복빌","전세","56.7700","202504","24","27,000","0","5","2017","성대로14길 15","202505~202705","신규","-","","","연립다세대"
"2606","서울특별시 노원구 공릉동","107-137","0107","0137","라티빌7","월세","23.8900","202504","24","100","25","3","2024","화랑로51가길 3-24","202504~202706","신규","-","","","연립다세대"
"2607","서울특별시 노원구 공릉동","644-2","0644","0002","644-2","월세","27.5000","202504","24","9,800","5","5","2018","공릉로22길 6","202505~202705","갱신","-","10,530","0","연립다세대"
"2608","서울특별시 송파구 삼전동","122-3","0122","0003","대영아트빌","전세","37.1500","202504","24","15,000","0","3","2002","백제고분로31길 12-13","202504~202704","신규","-","","","연립다세대"
"2609","서울특별시 동작구 상도동","209-9","0209","0009","더포레스트6차","월세","49.7500","202504","24","10,000","100","5","2019","양녕로25길 2-9","202509~202709","신규","-","","","연립다세대"
"2610","서울특별시 동작구 상도동","202-213","0202","0213","수정그린빌2차","전세","53.4900","202504","24","28,000","0","4","2003","성대로31길 29","202506~202706","신규","-","","","연립다세대"
"2611","서울특별시 노원구 공릉동","593-4","0593","0004","청솔빌라","월세","55.2600","202504","24","6,000","60","2","2002","동일로176길 11-40","202506~202706","신규","-","","","연립다세대"
"2612","서울특별시 노원구 공릉동","270-7","0270","0007","어반지음","전세","45.3700","202504","24","25,000","0","3","2023","노원로1라길 17","202505~202506","갱신","-","25,000","0","연립다세대"
"2613","서울특별시 노원구 공릉동","107-137","0107","0137","라티빌7","월세","23.8900","202504","24","230","25","2","2024","화랑로51가길 3-24","202504~202706","갱신","-","100","25","연립다세대"
"2614","경기도 안양시 만안구 석수동","301-17","0301","0017","새천년맨션104동","전세","75.9900","202504","24","22,000","0","2","2001","안양로467번길 42","202505~202705","신규","-","","","연립다세대"
"2615","서울특별시 동작구 동작동","102-23","0102","0023","한양빌라","전세","39.4800","202504","24","17,600","0","1","1994","동작대로41길 29","202505~202705","신규","-","","","연립다세대"
"2616","경기도 안양시 만안구 석수동","310-13","0310","0013","영원해밀리지2","전세","47.9500","202504","24","17,000","0","4","2014","석수로16번길 32-16","202505~202705","신규","-","","","연립다세대"
"2617","부산광역시 사하구 다대동","960","0960","0000","우신주택","월세","39.7800","202504","24","500","25","1","1986","윤공단로17번길 29","202504~202704","신규","-","","","연립다세대"
"2618","서울특별시 송파구 삼전동","66-18","0066","0018","(66-18)","전세","48.6500","202504","24","31,500","0","3","2016","삼학사로3길 38-1","202506~202706","신규","-","","","연립다세대"
"2619","서울특별시 동대문구 답십리동","259-10","0259","0010","더프레젠트259","월세","28.1300","202504","24","3,000","130","10","2022","전농로 59","202506~202706","신규","-","","","연립다세대"
"2620","부산광역시 중구 영주동","585-5","0585","0005","GAYAVILLE","월세","15.7500","202504","24","500","24","5","2015","대영로242번길 8","202504~202604","신규","-","","","연립다세대"
"2621","경기도 안산시 상록구 사동","1482-4","1482","0004","LG명품빌리지","전세","63.1500","202504","24","6,000","0","5","2008","영화7길 6-1","202507~202707","신규","-","","","연립다세대"
"2622","서울특별시 마포구 아현동","764-4","0764","0004","청화빌라1동(구85-443)","월세","48.1300","202504","24","7,000","70","4","1993","환일6길 6","202507~202707","신규","-","","","연립다세대"
"2623","서울특별시 동작구 사당동","316-122","0316","0122","드림하이빌Ⅲ","월세","47.9400","202504","24","8,000","91","2","2012","사당로20라길 12","202508~202708","갱신","사용","8,000","85","연립다세대"
"2624","세종특별자치시  반곡동","841","0841","0000","더스테이빌딩","월세","44.2708","202504","24","9,000","25","6","2018","한누리대로 1948","202505~202705","신규","-","","","연립다세대"
"2625","경기도 안양시 만안구 석수동","792-7","0792","0007","신일빌라3차","전세","38.7700","202504","24","13,000","0","1","1988","와룡로4번길 28","202505~202705","신규","-","","","연립다세대"
"2626","경기도 안양시 만안구 석수동","271-38","0271","0038","해동(3차)","월세","37.6600","202504","24","11,000","10","4","2003","석천로197번길 14-6","202505~202705","신규","-","","","연립다세대"
"2627","서울특별시 마포구 아현동","750-4","0750","0004","(구392-88)","전세","32.9900","202504","24","2,000","0","1","1982","환일길 54","202505~202705","신규","-","","","연립다세대"
"2628","서울특별시 동작구 사당동","1028-4","1028","0004","그린주택","월세","41.7000","202504","24","21,000","25","4","2006","사당로28길 49-2","202507~202707","신규","-","","","연립다세대"
"2629","서울특별시 동작구 대방동","393-83","0393","0083","종원빌라10동","전세","37.5900","202504","24","15,000","0","2","1986","대방동길 12-8","202505~202605","갱신","-","15,300","0","연립다세대"
"2630","서울특별시 송파구 삼전동","116-3","0116","0003","유케이타운","월세","23.7100","202504","24","10,119","10","4","2022","삼전로10길 54","202505~202704","신규","-","","","연립다세대"
"2631","경기도 안양시 만안구 안양동","518-3","0518","0003","양지빌라","전세","59.9250","202504","24","16,000","0","1","1997","수리산로48번길 31","202505~202705","신규","-","","","연립다세대"
"2632","서울특별시 동작구 신대방동","599-32","0599","0032","상우빌","월세","51.4800","202504","24","2,000","34","2","2003","신대방16가길 44","202504~202704","갱신","-","2,000","32","연립다세대"
"2633","경기도 안양시 만안구 안양동","455-6","0455","0006","삼일빌라라동","전세","36.0800","202504","24","12,000","0","2","1989","현충로48번길 40","202507~202707","신규","-","","","연립다세대"
"2634","경기도 의정부시 가능동","7-88","0007","0088","진산그린빌라7차A동","전세","58.4200","202504","24","9,400","0","4","1996","태평로172번길 25-13","202505~202705","신규","-","","","연립다세대"
"2635","서울특별시 관악구 봉천동","14-20","0014","0020","보네르빌2차","전세","53.5100","202504","24","29,000","0","3","2014","청림2길 3","202505~202705","갱신","-","29,000","0","연립다세대"
"2636","서울특별시 광진구 구의동","212-11","0212","0011","상그릴라빌","월세","18.8500","202504","24","8,000","29","2","2018","광나루로52길 37","202505~202705","갱신","-","2,000","50","연립다세대"
"2637","서울특별시 노원구 상계동","158-1","0158","0001","유성빌라E동","전세","36.1000","202504","24","12,100","0","1","1991","한글비석로24가길 50","202505~202705","갱신","-","12,100","0","연립다세대"
"2638","서울특별시 관악구 봉천동","1528-14","1528","0014","(1528-14)","월세","29.3700","202504","24","15,000","76","4","2021","쑥고개로 49","202507~202707","신규","-","","","연립다세대"
"2639","서울특별시 노원구 상계동","1131-12","1131","0012","동양빌딩(1131-12)","월세","14.2900","202504","24","1,000","40","5","2012","동일로246길 26","202505~202705","신규","-","","","연립다세대"
"2640","서울특별시 관악구 봉천동","14-20","0014","0020","보네르빌2차","전세","53.5100","202504","24","29,000","0","3","2014","청림2길 3","202505~202705","신규","-","","","연립다세대"
